frame_nmr,truck_id,truck_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
330,1.0,[655.0740459438861 4.7298365413996635 1178.887343275319 508.8375519317417],[930.224853515625 374.87042236328125 1051.716796875 423.1927490234375],0.9154314994812012,BM9208AO,0.32526121157381377
331,1.0,[653.4638756910642 5.64182566780849 1178.1334987859361 510.7540557266142],[930.009765625 377.08154296875 1051.275390625 424.900146484375],0.9084703326225281,BM9208*AO],0.19251031231016127
332,1.0,[652.7116106735531 6.178038813755421 1177.847122621657 512.0004257674376],[930.030517578125 378.75213623046875 1051.59814453125 424.94427490234375],0.9036390781402588,BM9208*AO,0.3853344440878919
333,1.0,[653.4864282606542 6.7375635613008455 1178.8092135190968 512.8879459397962],[930.759521484375 378.742919921875 1051.89892578125 424.5654296875],0.9032323360443115,BM9208*AO,0.32194099581312313
334,1.0,[653.1665032212147 7.220026146624605 1178.6844562484127 513.6417092788033],[930.075439453125 379.2749328613281 1051.8905029296875 424.9270935058594],0.9049452543258667,BH9208*AO,0.30065452163197603
335,1.0,[652.0959260314321 7.03307443074516 1177.1952778600694 513.8311484676035],[928.46337890625 380.19940185546875 1048.644775390625 424.91204833984375],0.9115573167800903,BM9208AO,0.5736381872037555
336,1.0,[650.3010286214551 7.400023461241801 1174.8355281819731 514.4760772735524],[927.0225830078125 380.54180908203125 1048.0145263671875 424.44903564453125],0.9172908067703247,BM9208*AO,0.5305468701157202
337,1.0,[649.746543320997 7.881557989177281 1173.95652740287 514.880778490418],[927.87890625 380.22216796875 1048.2406005859375 424.50152587890625],0.914573073387146,BM9208*AO|,0.3566388313217735
338,1.0,[649.8460687047186 8.276828145607425 1173.7610663925504 515.3707375591873],[928.1954345703125 380.92169189453125 1048.6575927734375 424.79205322265625],0.9143272638320923,BM9208*AO],0.17183320123225934
339,1.0,[648.4915204551146 8.73928718811436 1172.0726072128023 516.0069250909323],[923.0032958984375 382.534423828125 1046.986083984375 425.51513671875],0.9144813418388367,BM9208*AO,0.3396195729919104
340,1.0,[645.8690373341954 10.41791793022827 1169.5434082000295 516.7758488649029],[921.0718994140625 383.1806945800781 1043.2716064453125 427.9839172363281],0.9120578169822693,BH9298*A0,0.28181738985767635
341,1.0,[644.9610111701621 12.102765185081353 1168.5667066540318 517.6211365063276],[921.61474609375 383.56524658203125 1043.666748046875 428.8876953125],0.9099315404891968,BM9208AO,0.295039324827039
342,1.0,[645.260895016599 13.643769586867364 1169.1466668625044 518.3504338198135],[922.5748291015625 383.980224609375 1044.5943603515625 429.0047607421875],0.9104243516921997,BM9208AO,0.4804305791775603
343,1.0,[646.6303032055432 14.505639168989745 1170.0260820321569 518.6042161021835],[925.7572021484375 383.0045166015625 1046.9571533203125 429.8013916015625],0.9166673421859741,BM9208AO,0.31805721425552536
344,1.0,[647.7964205745245 15.307920067937488 1170.5139364037134 518.8026629758128],[925.994140625 383.2475891113281 1047.0078125 429.8468322753906],0.9162598252296448,BH9208*AO|,0.11012731228798954
345,1.0,[648.7794711264175 16.574683303635453 1170.397266902449 519.3297357918557],[924.174560546875 384.3211975097656 1044.31005859375 429.5926818847656],0.9188926815986633,BH9208*A0],0.21927295602495422
346,1.0,[648.9286207130635 18.165108344093824 1169.6138932418676 520.0055390716605],[923.28173828125 385.45733642578125 1043.226806640625 429.70013427734375],0.9181146621704102,BM9208AO],0.3836544174662399
347,1.0,[648.2101360535976 17.833880906646357 1168.511473383501 519.4714078102206],[921.7330322265625 386.70782470703125 1041.299072265625 429.75555419921875],0.9056116938591003,BM9208AO|,0.35730163653481545
348,1.0,[646.2709243508535 17.447216667776928 1165.3270539156993 519.0833608426034],[919.84033203125 385.8773193359375 1039.677978515625 429.81646728515625],0.9023979306221008,BH9208AO,0.2377559562311102
349,1.0,[644.6803855241731 17.88729774775038 1162.5327857478742 519.5357814887527],[918.348876953125 388.053466796875 1036.9715576171875 430.54547119140625],0.9046566486358643,BH9208AO],0.4008858753746353
350,1.0,[643.8380876977026 19.297693656404675 1160.5408386272964 520.3847779966401],[918.40234375 389.1733093261719 1036.3643798828125 430.8856506347656],0.8941347599029541,BM9208*AO,0.48674466581254106
351,1.0,[644.3364702035162 19.79314994993868 1160.0243446832278 520.5161346414023],[918.7584228515625 388.68701171875 1037.3875732421875 430.384521484375],0.9039679169654846,BM9208*AO],0.24993835413708831
352,1.0,[645.1060185365133 19.935661951994916 1159.8311313270433 520.4312543804657],[918.7021484375 388.2200927734375 1036.5595703125 430.468017578125],0.9025660753250122,BH9208AO],0.34925696523937577
353,1.0,[643.8514971932856 20.949121552933207 1157.8738509008035 520.5868602069672],[915.2325439453125 388.2581787109375 1033.2850341796875 431.0623779296875],0.8956781625747681,BM9208*A0],0.2108530076956821
354,1.0,[642.4687456926679 22.62254236279 1156.075143512416 520.7424836440147],[914.1746826171875 388.6500244140625 1031.072509765625 431.3104248046875],0.9042336344718933,BM9208*AO,0.32579339903420884
355,1.0,[642.0043775067115 23.56469650319565 1155.0689676002435 520.5980299241605],[913.8524169921875 388.8321533203125 1030.8763427734375 431.4918212890625],0.9121062159538269,BM9208*AO,0.4957358730771675
356,1.0,[641.907162069356 23.952979042185973 1154.538886436353 520.006723408364],[913.6845703125 388.1965637207031 1031.0791015625 431.5020446777344],0.9190461039543152,BM9208*AO|,0.561346215983816
357,1.0,[642.8528915822023 22.863041678608738 1154.9543419322545 518.5626253103607],[914.7691650390625 386.8341064453125 1032.6927490234375 430.2694091796875],0.9143863916397095,BM9208*A0],0.4546942878287394
358,1.0,[643.9064984694897 21.358194812757404 1155.4274261629712 517.5983529743519],[914.981689453125 387.2030029296875 1033.006103515625 430.025146484375],0.9117313623428345,BM9208*A0],0.43592226209217205
359,1.0,[644.0780442692429 21.304754646703373 1155.1849446109059 517.5040034150109],[914.5035400390625 387.25421142578125 1032.1900634765625 430.55877685546875],0.9128307700157166,BM9208*AO|,0.34043839232017337
360,1.0,[645.3222231855941 19.939980476976615 1155.9424075662773 516.6789924245567],[916.562255859375 385.97259521484375 1033.89453125 429.59295654296875],0.9037575721740723,[BH9208AO,0.3824749861951455
361,1.0,[647.5825683104885 19.1861742106189 1158.3328375810315 515.8864919073845],[919.4117431640625 383.5458679199219 1038.8780517578125 428.1313781738281],0.9115821719169617,BH9208AO|,0.40834746865516847
362,1.0,[649.7326754098078 19.434349586156628 1160.380815185633 515.5706296516282],[920.1875 382.67413330078125 1039.659912109375 425.37921142578125],0.911459743976593,BM9208*A0],0.2623526589730161
363,1.0,[648.1918883748017 18.986960809043012 1158.5661647304603 515.0415717120081],[917.663330078125 382.59332275390625 1036.21044921875 424.68853759765625],0.8937501907348633,BH9208*A0],0.34922812064923375
364,1.0,[646.8272724480904 19.030456097211243 1156.6101871275996 514.7484948188485],[915.2783203125 381.79541015625 1035.263671875 424.40191650390625],0.8929968476295471,BM9208*AO],0.3414057391266844
365,1.0,[648.1301786428182 18.917951223657184 1158.1666746148826 514.7505517851163],[918.626708984375 382.05987548828125 1038.716552734375 424.20245361328125],0.8990455865859985,BM9208AO,0.28602634452426035
366,1.0,[650.1506768905675 19.57096710293095 1160.2141492037317 515.3986575813783],[921.0616455078125 383.0906982421875 1039.9229736328125 427.4942626953125],0.9114092588424683,BM9208*AO|,0.26388333385498375
367,1.0,[650.122156572058 21.047094961585202 1160.1228510207059 516.4871686422443],[920.9722900390625 383.1260986328125 1040.2869873046875 429.03131103515625],0.9172014594078064,BM9208*AO],0.3799598476651604
368,1.0,[650.8132881162313 22.17892351016451 1160.907612147414 517.058376123176],[921.6951904296875 383.4627685546875 1040.6234130859375 429.3177490234375],0.9166293740272522,[BM9208AO],0.2102788405799816
369,1.0,[653.2354134119696 19.02938558937373 1164.133393110965 515.6463878375803],[926.8026123046875 383.61285400390625 1043.6910400390625 428.42388916015625],0.9156635403633118,BM9208*AO,0.372973808549226
370,1.0,[654.7614651816116 21.43013083094158 1166.394986667235 517.2767505363566],[928.568603515625 383.281005859375 1047.314697265625 429.52978515625],0.9142687916755676,BM9208*AO,0.34786561948003164
371,1.0,[655.1337887563657 22.53416883364025 1167.1322478597847 517.6607728609422],[927.9320068359375 383.4046936035156 1045.256103515625 428.6979064941406],0.9174522161483765,BH9208*A0],0.4375740970024692
372,1.0,[653.6313196422532 22.42352945787931 1165.8077195182134 517.2465168615685],[923.0369873046875 384.1304626464844 1043.1146240234375 429.1361389160156],0.9125936031341553,BM9208*AO],0.3489420691165847
373,1.0,[653.0585234272173 22.127391361432984 1165.48539786153 516.8286535784465],[923.434814453125 384.15533447265625 1043.1759033203125 429.05413818359375],0.9124875068664551,BM9208*A0],0.2743806429658905
374,1.0,[654.3853173789907 22.216966661396953 1166.6934596121855 516.8741692657638],[927.76806640625 383.8782958984375 1044.532958984375 429.3719482421875],0.9165807962417603,BM9208*AO,0.31373956700887023
375,1.0,[654.7188390798684 22.085581427420152 1166.9562496536955 516.6682387485067],[928.000244140625 383.73223876953125 1045.461181640625 428.87750244140625],0.9184647798538208,BM9208*AO,0.4557636935440998
376,1.0,[654.2403273566603 21.646854338742287 1166.2937804485969 516.0346662502687],[925.3624267578125 383.2930908203125 1043.6966552734375 427.0467529296875],0.911211371421814,BH9208*AO,0.4293143477327629
377,1.0,[653.1321554884727 21.21272722658503 1165.2259926759502 515.3275749914447],[923.7686767578125 383.3748474121094 1042.5152587890625 425.8638610839844],0.9088349342346191,BH9208*A0],0.29837164659816023
378,1.0,[652.9071958574482 21.113181347993844 1165.3474141261602 514.8739653208032],[924.4393310546875 383.0253601074219 1042.4459228515625 424.7926940917969],0.9095079302787781,BH9208*AO,0.47321385308545383
379,1.0,[652.6241088997667 21.181654034256496 1165.1580246491346 514.8139646979746],[926.199951171875 382.7640380859375 1043.3427734375 424.599609375],0.9096161127090454,BH9208*A0],0.38101232430444665
380,1.0,[651.9983093838705 20.661922692576184 1164.6356037969647 514.3834620322998],[921.9071044921875 382.61407470703125 1041.9615478515625 424.53192138671875],0.9097382426261902,BH9208*AO],0.3333942000591331
381,1.0,[650.3848284765992 19.873713499419694 1162.6186267674975 514.0368160859782],[919.884033203125 382.44775390625 1039.614013671875 424.63818359375],0.9090248942375183,BH9208*AO,0.2954396948026553
382,1.0,[648.8853921224477 20.179877202032515 1161.0531982211592 514.321558044915],[919.8897705078125 382.2630615234375 1039.4202880859375 424.8721923828125],0.9107723832130432,BM9208*AO],0.3563928991914966
383,1.0,[649.600259747145 20.18641316443299 1161.7227770151064 514.6228999894747],[921.42626953125 383.248779296875 1040.495361328125 427.6947021484375],0.9132528305053711,BM9208AO,0.45929960815744825
384,1.0,[649.7870628005239 21.51542344854468 1162.4225789360198 515.6940527502428],[922.17919921875 384.1058349609375 1041.688232421875 428.919189453125],0.914950966835022,BM9208*AO],0.1527444802006649
385,1.0,[651.09828935064 18.67789113396347 1163.2993808395686 514.6862357426775],[922.70703125 384.68646240234375 1041.7259521484375 429.29937744140625],0.9178354144096375,(BH9208AO,0.319875068781669
386,1.0,[651.2531043279369 21.285823171216492 1163.5351480204195 516.798326096957],[923.529541015625 386.370361328125 1041.9580078125 429.4251708984375],0.9166834950447083,BM9208*AO],0.16640480694749948
387,1.0,[653.0576699201123 18.715473447538642 1165.368106473008 515.7935226080941],[927.656494140625 385.8719482421875 1043.486328125 429.9300537109375],0.9167314767837524,BM9298*AO,0.268267133877019
388,1.0,[654.0761248715531 20.568593151319845 1166.871660166279 516.903507883154],[928.028564453125 383.697265625 1046.515625 429.90582275390625],0.9178817868232727,BM9208*AO,0.43996720391627103
389,1.0,[654.1599527357189 20.94841428523881 1167.3557141986987 516.853458100627],[927.935791015625 383.34124755859375 1046.6165771484375 428.92376708984375],0.9185856580734253,BM9208AO,0.5607191742285894
390,1.0,[654.2400409551913 20.940921632352627 1167.1505021775436 516.2310301207017],[925.128173828125 383.56439208984375 1043.7841796875 426.9373779296875],0.908150315284729,BM9208AO|,0.4070116571597995
391,1.0,[652.4033090563688 20.470384709411547 1164.379100659047 515.5529114831371],[920.8961181640625 383.20623779296875 1040.02294921875 426.96588134765625],0.9182816743850708,BM9208*AO|,0.2987373338987982
392,1.0,[649.5785377831282 20.068423194656873 1161.0687798201327 515.034046223974],[919.3104248046875 382.73565673828125 1038.5155029296875 426.2652587890625],0.9175766706466675,[BH9208*AO|,0.21210489018869444
393,1.0,[649.165099665057 20.00554663926792 1160.457709041003 514.7864809114903],[920.4241943359375 382.5849304199219 1039.2828369140625 426.1416320800781],0.9195451736450195,BH9208*AO],0.2117926324147937
394,1.0,[650.7640385250902 19.275356267240397 1161.9035550525239 514.3189477576061],[921.8927001953125 382.98175048828125 1040.7564697265625 425.67388916015625],0.9165934324264526,BH9208*AO],0.09387985530714482
395,1.0,[651.556420718372 19.631533471635805 1162.8807518719245 514.624701555593],[922.7694091796875 383.27838134765625 1041.711181640625 426.23760986328125],0.9184646606445312,BH9208*AO],0.12589963160179155
396,1.0,[651.6930749332276 21.018485996843452 1163.3342741931126 515.3887733352781],[923.4320068359375 383.2259216308594 1042.2921142578125 425.8527526855469],0.9175602197647095,BH9208*A0],0.45026592331815685
397,1.0,[652.3209890828875 21.011411379668857 1164.7743435670482 515.0357148726142],[923.752685546875 383.12054443359375 1042.616943359375 424.85791015625],0.9139907360076904,BM9208AO],0.27587580599972383
398,1.0,[652.431409177618 21.029708034606045 1165.3406278025568 514.9442344409226],[925.2864990234375 382.75408935546875 1043.4530029296875 424.820556640625],0.9153913855552673,BH9208*AO|,0.3542239877392959
399,1.0,[652.152101401474 21.06405269161783 1165.198991884941 514.956572238421],[922.39208984375 382.784423828125 1042.51611328125 424.645751953125],0.9145262241363525,BH9208*AO,0.27675490353490356
400,1.0,[650.497587225171 20.141950394833742 1162.8689283070244 514.5788547434645],[920.3702392578125 382.8802490234375 1039.9337158203125 425.7703857421875],0.9202660918235779,BM9208*AO},0.14057796352182442
401,1.0,[648.3519152144949 19.938637176976556 1160.5289497568492 514.5623793069999],[918.77392578125 383.40948486328125 1038.058837890625 426.73968505859375],0.9197500348091125,BH9208AO},0.27181337781535786
402,1.0,[649.4934358199483 19.796350742609064 1161.451624823838 514.7892354693771],[920.5234375 384.01153564453125 1039.899169921875 428.1951904296875],0.915285587310791,BH9208AO,0.6022759177623751
403,1.0,[650.8257049358757 20.741515287589692 1162.5871339779035 515.7723353400512],[922.4793701171875 384.4600830078125 1041.9232177734375 429.3262939453125],0.9149998426437378,BM9208AO],0.19745370762640505
404,1.0,[650.6589225004727 21.456953884382585 1162.4417399723995 516.5066820210459],[921.81005859375 385.12322998046875 1040.3502197265625 429.47918701171875],0.9151261448860168,BH9208AO],0.15426403548813616
405,1.0,[650.7662646896141 22.22708671989224 1162.2230404619495 517.3178402971241],[923.1705322265625 387.7208557128906 1040.299072265625 429.8647766113281],0.9106977581977844,BM,0.7318034962365094
